domain_length,domain_num_of_unique_char,domain_num_of_unique_letters,domain_num_of_unique_numbers,ratio_of_letters_of_domain_name,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters,entropy,vowel_consonant_ratio,dict_ratio,domain_class
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.0,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.07692307100591762,0.0,dga
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.0,0.0,dga
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.1818181652892577,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.2727272479338866,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.499999950000005,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.0,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.08333332638888948,0.0,dga
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.33333327777778704,0.0,legit
15,11,11,0,1.0,0.0,1.0,0.0,3.3735572622751855,0.3636363305785154,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.16666665277777895,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.15384614201183525,0.0,dga
15,9,9,0,1.0,0.0,1.0,0.0,3.056564762130954,0.07142856632653098,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.1818181652892577,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.334679141051595,0.1818181652892577,0.0,dga
15,10,10,0,1.0,0.0,1.0,0.0,3.1898980954642875,0.07142856632653098,0.0,dga
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.08333332638888948,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.33333329629630043,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.09090908264462885,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.39999996000000404,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.4999999375000079,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.19999998000000202,0.0,dga
27,18,11,7,0.5555555555555556,0.4444444444444444,0.6111111111111112,0.3888888888888889,3.884155094595804,0.0,0.0,dga
14,9,9,0,1.0,0.0,1.0,0.0,2.950212064914747,0.2727272479338866,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.07142856632653098,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.09090908264462885,0.0,dga
15,10,10,0,1.0,0.0,1.0,0.0,3.240223928941852,0.07142856632653098,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.08333332638888948,0.0,dga
26,19,15,4,0.7307692307692307,0.2692307692307692,0.7894736842105263,0.21052631578947367,4.132944044980959,0.2666666488888901,0.0,dga
23,16,16,0,1.0,0.0,1.0,0.0,3.8820451081368623,0.27777776234567986,0.0,dga
27,20,14,6,0.6296296296296297,0.37037037037037035,0.7,0.3,4.162294909570876,0.21428569897959293,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.188721875540867,0.4999999375000079,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.15384614201183525,0.0,dga
14,9,9,0,1.0,0.0,1.0,0.0,3.0391486719030705,0.16666665277777895,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.16666665277777895,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.19999998000000202,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.1818181652892577,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.33333329629630043,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.15384614201183525,0.0,dga
15,14,14,0,1.0,0.0,1.0,0.0,3.773557262275186,0.2499999791666684,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.39999996000000404,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.15384614201183525,0.0,dga
14,10,10,0,1.0,0.0,1.0,0.0,3.2359263506290326,0.16666665277777895,0.0,dga
13,13,13,0,1.0,0.0,1.0,0.0,3.7004397181410926,0.299999970000003,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.19999998000000202,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.0,0.0,dga
24,18,13,5,0.6666666666666666,0.3333333333333333,0.7222222222222222,0.2777777777777778,4.053508854797678,0.23076921301775286,0.0,dga
15,10,10,0,1.0,0.0,1.0,0.0,3.240223928941852,0.2499999791666684,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.07142856632653098,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.334679141051595,0.08333332638888948,0.0,dga
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.08333332638888948,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.2499999791666684,0.0,dga
24,19,15,4,0.7083333333333334,0.2916666666666667,0.7894736842105263,0.21052631578947367,4.136842188131012,0.41666663194444736,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.19999998000000202,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.39999996000000404,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.19999998000000202,0.0,dga
15,10,10,0,1.0,0.0,1.0,0.0,3.106890595608519,0.15384614201183525,0.0,dga
15,13,13,0,1.0,0.0,1.0,0.0,3.589898095464288,0.07142856632653098,0.0,dga
15,9,9,0,1.0,0.0,1.0,0.0,3.056564762130954,0.0,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3248629576173565,0.39999996000000404,0.0,dga
12,7,7,0,1.0,0.0,1.0,0.0,2.584962500721156,0.4999999375000079,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.08333332638888948,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.39999996000000404,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.180832987205441,0.1818181652892577,0.0,dga
14,10,10,0,1.0,0.0,1.0,0.0,3.2359263506290326,0.16666665277777895,0.0,dga
26,19,16,3,0.8076923076923077,0.19230769230769232,0.8421052631578947,0.15789473684210525,4.103909910282364,0.04999999750000012,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.16666665277777895,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.2727272479338866,0.0,dga
15,13,13,0,1.0,0.0,1.0,0.0,3.589898095464288,0.07142856632653098,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.456564762130954,0.07142856632653098,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.180832987205441,0.299999970000003,0.0,dga
22,16,16,0,1.0,0.0,1.0,0.0,3.8453509366224363,0.15789472853185638,0.0,dga
14,10,10,0,1.0,0.0,1.0,0.0,3.2359263506290326,0.5555554938271674,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.1818181652892577,0.0,dga
14,10,10,0,1.0,0.0,1.0,0.0,3.2359263506290326,0.16666665277777895,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.0,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.3636363305785154,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.456564762130954,0.07142856632653098,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.180832987205441,0.1818181652892577,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.240223928941852,0.2499999791666684,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.15384614201183525,0.0,dga
14,8,8,0,1.0,0.0,1.0,0.0,2.8423709931771084,0.2727272479338866,0.0,dga
15,13,13,0,1.0,0.0,1.0,0.0,3.640223928941852,0.3636363305785154,0.0,dga
26,19,13,6,0.7307692307692307,0.2692307692307692,0.6842105263157895,0.3157894736842105,4.161978179679554,0.18749998828125072,0.0,dga
26,16,13,3,0.7307692307692307,0.2692307692307692,0.8125,0.1875,3.796217602590056,0.3571428316326549,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.180832987205441,0.6249999218750099,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.3735572622751855,0.2499999791666684,0.0,dga
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.1818181652892577,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.456564762130954,0.3636363305785154,0.0,dga
14,13,13,0,1.0,0.0,1.0,0.0,3.6644977792004614,0.2727272479338866,0.0,dga
14,9,9,0,1.0,0.0,1.0,0.0,2.8962915290459277,0.07692307100591762,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.16666665277777895,0.0,dga
13,8,8,0,1.0,0.0,1.0,0.0,2.6535442970305683,0.0,0.0,dga
13,12,12,0,1.0,0.0,1.0,0.0,3.546593564294939,0.1818181652892577,0.0,dga
15,13,13,0,1.0,0.0,1.0,0.0,3.640223928941852,0.2499999791666684,0.0,dga
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
12,8,8,0,1.0,0.0,1.0,0.0,2.8553885422075336,0.0,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.15384614201183525,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.33333329629630043,0.0,dga
15,10,10,0,1.0,0.0,1.0,0.0,3.139572261986723,0.2499999791666684,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.16666665277777895,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.0,0.0,dga
23,14,14,0,1.0,0.0,1.0,0.0,3.653996738665709,0.14999999250000037,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.33333329629630043,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.9999998333333611,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.33333329629630043,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3248629576173565,0.07692307100591762,0.0,dga
14,10,10,0,1.0,0.0,1.0,0.0,3.2359263506290326,0.2727272479338866,0.0,dga
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.19999998000000202,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.1818181652892577,0.0,dga
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
8,8,8,0,1.0,0.0,1.0,0.0,3.0,0.33333327777778704,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.33333329629630043,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.19999998000000202,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.09090908264462885,0.0,dga
15,12,12,0,1.0,0.0,1.0,0.0,3.506890595608519,0.15384614201183525,0.0,dga
8,5,5,0,1.0,0.0,1.0,0.0,2.1556390622295662,0.1428571224489825,0.0,legit
10,9,9,0,1.0,0.0,1.0,0.0,3.1219280948873624,0.4285713673469475,0.0,legit
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.285714244897965,0.0,legit
15,13,13,0,1.0,0.0,1.0,0.0,3.640223928941852,0.0,0.0,dga
25,20,15,5,0.8,0.2,0.75,0.25,4.213660689688186,0.17647057785467188,0.0,dga
7,6,6,0,0.8571428571428571,0.0,1.0,0.0,2.8073549220576037,0.0,0.0,legit
13,13,13,0,1.0,0.0,1.0,0.0,3.7004397181410926,0.08333332638888948,0.0,dga
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.1818181652892577,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3248629576173565,0.16666665277777895,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.3927474104487847,0.6249999218750099,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.3735572622751855,0.3636363305785154,0.0,dga
9,4,4,0,1.0,0.0,1.0,0.0,1.8365916681089791,0.799999840000032,0.0,legit
14,11,11,0,1.0,0.0,1.0,0.0,3.3248629576173565,0.39999996000000404,0.0,dga
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
7,7,7,0,1.0,0.0,1.0,0.0,2.8073549220576037,0.7499998125000469,0.0,legit
7,4,4,0,0.8571428571428571,0.0,1.0,0.0,2.2359263506290326,0.49999987500003124,0.0,legit
9,8,8,0,1.0,0.0,1.0,0.0,2.94770277922009,0.49999991666668053,0.14285714285714285,legit
8,5,5,0,0.875,0.0,1.0,0.0,2.5,0.399999920000016,0.0,legit
8,7,7,0,1.0,0.0,1.0,0.0,2.75,0.599999880000024,0.0,legit
7,6,6,0,1.0,0.0,1.0,0.0,2.521640636343318,0.7499998125000469,0.0,legit
7,5,5,0,1.0,0.0,1.0,0.0,2.2359263506290326,0.7499998125000469,0.0,legit
8,6,6,0,0.875,0.0,1.0,0.0,2.75,0.7499998125000469,0.0,legit
8,6,6,0,0.875,0.0,1.0,0.0,2.75,0.399999920000016,0.0,legit
8,6,6,0,0.875,0.0,1.0,0.0,2.75,0.399999920000016,0.0,legit
7,5,5,0,0.8571428571428571,0.0,1.0,0.0,2.521640636343318,0.9999996666667778,0.0,legit
14,8,8,0,1.0,0.0,1.0,0.0,2.8962915290459277,0.9999998571428775,0.0,legit
10,8,8,0,1.0,0.0,1.0,0.0,2.9219280948873623,1.4999996250000938,0.0,legit
12,9,9,0,1.0,0.0,1.0,0.0,3.0220552088742005,0.9999998333333611,0.0,legit
12,7,7,0,1.0,0.0,1.0,0.0,2.688721875540867,0.9999998333333611,0.0,legit
8,5,5,0,1.0,0.0,1.0,0.0,2.25,0.9999997500000625,0.0,legit
14,8,8,0,0.9285714285714286,0.0,1.0,0.0,2.9852281360342516,0.857142734693895,0.0,legit
12,11,11,0,1.0,0.0,1.0,0.0,3.4182958340544896,0.33333329629630043,0.0,dga
13,9,9,0,1.0,0.0,1.0,0.0,3.0269868333592873,0.0,0.0,dga
14,12,12,0,1.0,0.0,1.0,0.0,3.521640636343318,0.2727272479338866,0.0,dga
13,9,9,0,1.0,0.0,1.0,0.0,3.0850551027564768,0.0,0.0,dga
15,13,13,0,1.0,0.0,1.0,0.0,3.589898095464288,0.2499999791666684,0.0,dga
12,9,9,0,1.0,0.0,1.0,0.0,3.084962500721156,0.19999998000000202,0.0,dga
15,10,10,0,1.0,0.0,1.0,0.0,3.139572261986723,0.07142856632653098,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.180832987205441,0.299999970000003,0.0,dga
9,7,7,0,1.0,0.0,1.0,0.0,2.725480556997868,0.285714244897965,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.1898980954642875,0.3636363305785154,0.0,dga
7,5,5,0,1.0,0.0,1.0,0.0,2.2359263506290326,0.7499998125000469,0.0,legit
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.33333329629630043,0.0,dga
8,5,5,0,0.875,0.0,1.0,0.0,2.4056390622295662,0.7499998125000469,0.0,legit
16,8,8,0,0.9375,0.0,1.0,0.0,3.0306390622295662,0.8749998906250137,0.0,legit
10,9,8,1,0.9,0.1,0.8888888888888888,0.1111111111111111,3.1219280948873624,0.799999840000032,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.240223928941852,0.499999950000005,0.0,dga
13,10,10,0,1.0,0.0,1.0,0.0,3.238901256602631,0.1818181652892577,0.0,dga
14,11,11,0,1.0,0.0,1.0,0.0,3.3787834934861753,0.16666665277777895,0.0,dga
15,13,13,0,1.0,0.0,1.0,0.0,3.640223928941852,0.3636363305785154,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.19999998000000202,0.0,dga
15,11,11,0,1.0,0.0,1.0,0.0,3.3735572622751855,0.07142856632653098,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.2516291673878226,0.0,0.0,dga
12,10,10,0,1.0,0.0,1.0,0.0,3.188721875540867,0.09090908264462885,0.0,dga
13,11,11,0,1.0,0.0,1.0,0.0,3.334679141051595,0.1818181652892577,0.0,dga
27,18,10,8,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,4.032303242743952,0.15384614201183525,0.0,dga
21,11,11,0,1.0,0.0,1.0,0.0,3.3680424225727155,0.1666666574074079,0.0,dga
28,19,19,0,1.0,0.0,1.0,0.0,4.137537511266052,0.21739129489603065,0.0,dga
22,16,16,0,1.0,0.0,1.0,0.0,3.913977073182752,0.2222222098765439,0.0,dga
28,16,16,0,1.0,0.0,1.0,0.0,3.896291529045928,0.21739129489603065,0.0,dga
29,19,19,0,1.0,0.0,1.0,0.0,4.142295219190901,0.2608695538752368,0.0,dga
26,16,16,0,1.0,0.0,1.0,0.0,3.8441065448145384,0.36842103324099823,0.0,dga
26,19,19,0,1.0,0.0,1.0,0.0,4.132944044980959,0.36842103324099823,0.0,dga
26,16,16,0,1.0,0.0,1.0,0.0,3.8441065448145384,0.18181817355371938,0.0,dga
24,19,19,0,1.0,0.0,1.0,0.0,4.136842188131012,0.1999999900000005,0.0,dga
29,21,21,0,1.0,0.0,1.0,0.0,4.280226253673659,0.20833332465277812,0.0,dga
28,18,18,0,1.0,0.0,1.0,0.0,4.066108939837481,0.21739129489603065,0.0,dga
26,18,18,0,1.0,0.0,1.0,0.0,4.026986833359287,0.23809522675737013,0.0,dga
20,13,13,0,1.0,0.0,1.0,0.0,3.584183719779189,0.17647057785467188,0.0,dga
23,16,16,0,1.0,0.0,1.0,0.0,3.8820451081368623,0.09523809070294806,0.0,dga
23,16,16,0,1.0,0.0,1.0,0.0,3.8492239123906247,0.35294115570934376,0.0,dga
28,20,20,0,1.0,0.0,1.0,0.0,4.208966082694623,0.21739129489603065,0.0,dga
30,15,15,0,1.0,0.0,1.0,0.0,3.739572261986723,0.034482757431629055,0.0,dga
24,17,17,0,1.0,0.0,1.0,0.0,3.8868421881310113,0.14285713605442207,0.0,dga
25,18,18,0,1.0,0.0,1.0,0.0,4.053660689688186,0.31578945706371275,0.0,dga
25,15,15,0,1.0,0.0,1.0,0.0,3.733660689688186,0.13636363016528952,0.0,dga
25,19,16,3,0.72,0.28,0.8421052631578947,0.15789473684210525,4.103465189601647,0.05882352595155729,0.0,dga
22,13,13,0,1.0,0.0,1.0,0.0,3.481714572986073,0.2941176297577865,0.0,dga
26,18,18,0,1.0,0.0,1.0,0.0,4.056020968057882,0.1304347769376184,0.0,dga
28,19,19,0,1.0,0.0,1.0,0.0,4.039148671903071,0.21739129489603065,0.0,dga
22,15,15,0,1.0,0.0,1.0,0.0,3.788754913993503,0.04761904535147403,0.0,dga
24,15,15,0,1.0,0.0,1.0,0.0,3.720175521464345,0.26315788088642733,0.0,dga
27,19,19,0,1.0,0.0,1.0,0.0,4.088220835496801,0.2272727169421492,0.0,dga
26,18,18,0,1.0,0.0,1.0,0.0,4.056020968057882,0.18181817355371938,0.0,dga
28,14,14,0,1.0,0.0,1.0,0.0,3.6820058147602137,0.3333333174603182,0.0,dga
26,16,16,0,1.0,0.0,1.0,0.0,3.873140679513133,0.29999998500000075,0.0,dga
23,16,16,0,1.0,0.0,1.0,0.0,3.8820451081368623,0.045454543388429844,0.0,dga
26,16,16,0,1.0,0.0,1.0,0.0,3.796217602590056,0.1304347769376184,0.0,dga
18,11,11,0,0.8888888888888888,0.0,1.0,0.0,3.4613201402110083,0.4545454132231443,0.0,legit
23,19,13,6,0.6956521739130435,0.30434782608695654,0.6842105263157895,0.3157894736842105,4.1757358691004915,0.23076921301775286,0.0,dga
26,18,12,6,0.6153846153846154,0.38461538461538464,0.6666666666666666,0.3333333333333333,4.056020968057882,0.06666666222222252,0.0,dga
24,16,10,6,0.625,0.375,0.625,0.375,3.8553885422075336,0.2499999791666684,0.0,dga
27,19,12,7,0.6296296296296297,0.37037037037037035,0.631578947368421,0.3684210526315789,4.134336113194451,0.41666663194444736,0.0,dga
25,21,15,6,0.72,0.28,0.7142857142857143,0.2857142857142857,4.293660689688186,0.4999999583333368,0.0,dga
25,18,14,4,0.76,0.24,0.7777777777777778,0.2222222222222222,4.083856189774725,0.0,0.0,dga
24,16,11,5,0.625,0.375,0.6875,0.3125,3.823934896284056,0.2499999791666684,0.0,dga
26,17,11,6,0.6153846153846154,0.38461538461538464,0.6470588235294118,0.35294117647058826,3.931208948910323,0.3333333055555579,0.0,dga
25,15,10,5,0.68,0.32,0.6666666666666666,0.3333333333333333,3.6692750707107136,0.21428569897959293,0.0,dga
15,4,2,2,0.4,0.6,0.5,0.5,1.8294732983598407,0.9999996666667778,0.0,legit
25,17,11,6,0.52,0.48,0.6470588235294118,0.35294117647058826,3.859470570797252,0.299999970000003,0.0,dga
26,20,14,6,0.6538461538461539,0.34615384615384615,0.7,0.3,4.238901256602631,0.41666663194444736,0.0,dga
9,8,7,1,0.8888888888888888,0.1111111111111111,0.875,0.125,2.94770277922009,0.33333327777778704,0.0,legit
25,20,14,6,0.64,0.36,0.7,0.3,4.213660689688186,0.14285713265306196,0.0,dga
27,20,12,8,0.5925925925925926,0.4074074074074074,0.6,0.4,4.134336113194451,0.4545454132231443,0.0,dga
24,18,13,5,0.625,0.375,0.7222222222222222,0.2777777777777778,4.053508854797678,0.499999950000005,0.0,dga
25,19,13,6,0.72,0.28,0.6842105263157895,0.3157894736842105,4.133660689688186,0.2857142653061239,0.0,dga
25,20,14,6,0.68,0.32,0.7,0.3,4.243856189774725,0.21428569897959293,0.0,dga
24,18,12,6,0.625,0.375,0.6666666666666666,0.3333333333333333,4.053508854797678,0.15384614201183525,0.0,dga
26,17,10,7,0.5,0.5,0.5882352941176471,0.4117647058823529,3.979097891134805,0.1818181652892577,0.0,dga
25,16,10,6,0.6,0.4,0.625,0.375,3.9238561897747246,0.3636363305785154,0.0,dga
25,19,13,6,0.64,0.36,0.6842105263157895,0.3157894736842105,4.133660689688186,0.06666666222222252,0.0,dga
25,18,11,7,0.64,0.36,0.6111111111111112,0.3888888888888889,4.053660689688186,0.3333333055555579,0.0,dga
25,16,10,6,0.52,0.48,0.625,0.375,3.7492750707107136,0.1818181652892577,0.0,dga
25,18,11,7,0.6,0.4,0.6111111111111112,0.3888888888888889,4.023465189601647,0.3636363305785154,0.0,dga
26,15,10,5,0.6153846153846154,0.38461538461538464,0.6666666666666666,0.3333333333333333,3.7192945256669794,0.23076921301775286,0.0,dga
25,18,14,4,0.8,0.2,0.7777777777777778,0.2222222222222222,4.023465189601647,0.17647057785467188,0.0,dga
25,21,14,7,0.68,0.32,0.6666666666666666,0.3333333333333333,4.323856189774725,0.06249999609375024,0.0,dga
24,17,12,5,0.6666666666666666,0.3333333333333333,0.7058823529411765,0.29411764705882354,3.970175521464345,0.14285713265306196,0.0,dga
27,18,10,8,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,4.0043444463675275,0.2499999791666684,0.0,dga
26,17,9,8,0.5384615384615384,0.46153846153846156,0.5294117647058824,0.47058823529411764,3.95006375643621,0.0,0.0,dga
26,20,14,6,0.6923076923076923,0.3076923076923077,0.7,0.3,4.209867121904035,0.19999998666666757,0.0,dga
25,20,13,7,0.64,0.36,0.65,0.35,4.243856189774725,0.4545454132231443,0.0,dga
27,19,14,5,0.7407407407407407,0.25925925925925924,0.7368421052631579,0.2631578947368421,4.134336113194451,0.17647057785467188,0.0,dga
25,17,13,4,0.72,0.28,0.7647058823529411,0.23529411764705882,3.943465189601647,0.3846153550295881,0.0,dga
25,20,16,4,0.8,0.2,0.8,0.2,4.213660689688186,0.17647057785467188,0.0,dga
24,15,13,2,0.875,0.125,0.8666666666666667,0.13333333333333333,3.7720552088742005,0.39999997333333515,0.0,dga
25,15,9,6,0.56,0.44,0.6,0.4,3.7834651896016473,0.16666665277777895,0.0,dga
26,18,11,7,0.5769230769230769,0.4230769230769231,0.6111111111111112,0.3888888888888889,4.0081320258334,0.499999950000005,0.0,dga
26,19,13,6,0.6923076923076923,0.3076923076923077,0.6842105263157895,0.3157894736842105,4.056020968057882,0.3846153550295881,0.0,dga
25,16,11,5,0.68,0.32,0.6875,0.3125,3.813660689688186,0.13333332444444504,0.0,dga
26,16,11,5,0.7307692307692307,0.2692307692307692,0.6875,0.3125,3.8441065448145384,0.11764705190311459,0.0,dga
25,18,15,3,0.8,0.2,0.8333333333333334,0.16666666666666666,4.023465189601647,0.17647057785467188,0.0,dga
25,18,12,6,0.64,0.36,0.6666666666666666,0.3333333333333333,4.023465189601647,0.23076921301775286,0.0,dga
25,17,11,6,0.68,0.32,0.6470588235294118,0.35294117647058826,3.9238561897747246,0.21428569897959293,0.0,dga
25,18,14,4,0.68,0.32,0.7777777777777778,0.2222222222222222,4.023465189601647,0.13333332444444504,0.0,dga
27,18,12,6,0.5925925925925926,0.4074074074074074,0.6666666666666666,0.3333333333333333,4.014146761422728,0.3333333055555579,0.0,dga
25,22,15,7,0.64,0.36,0.6818181818181818,0.3181818181818182,4.403856189774725,0.14285713265306196,0.0,dga
27,16,12,4,0.5925925925925926,0.4074074074074074,0.75,0.25,3.81008102052173,0.14285713265306196,0.0,dga
26,18,12,6,0.6153846153846154,0.38461538461538464,0.6666666666666666,0.3333333333333333,4.0081320258334,0.14285713265306196,0.0,dga
25,18,10,8,0.52,0.48,0.5555555555555556,0.4444444444444444,4.053660689688186,0.0,0.0,dga
24,19,14,5,0.7916666666666666,0.20833333333333334,0.7368421052631579,0.2631578947368421,4.168295834054489,0.11764705190311459,0.0,dga
13,7,7,0,0.9230769230769231,0.0,1.0,0.0,2.7192945256669794,0.7142856122449125,0.0,legit
15,8,8,0,0.9333333333333333,0.0,1.0,0.0,2.955913095175825,0.7499999062500118,0.0,legit
8,7,7,0,0.875,0.0,1.0,0.0,3.0,0.7499998125000469,0.0,legit
8,7,7,0,0.875,0.0,1.0,0.0,3.0,0.7499998125000469,0.0,legit
13,7,7,0,0.8461538461538461,0.0,1.0,0.0,2.931208948910323,1.199999760000048,0.0,legit
8,6,6,0,0.875,0.0,1.0,0.0,2.75,0.7499998125000469,0.0,legit
8,6,6,0,0.75,0.0,1.0,0.0,2.75,0.49999987500003124,0.0,legit
15,10,10,0,1.0,0.0,1.0,0.0,3.1898980954642875,0.499999950000005,0.0,dga
8,5,5,0,1.0,0.0,1.0,0.0,2.25,0.9999997500000625,0.0,legit
11,10,10,0,0.9090909090909091,0.0,1.0,0.0,3.4594316186372973,0.4285713673469475,0.0,legit
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.8749998906250137,0.0,legit
15,11,11,0,1.0,0.0,1.0,0.0,3.323231428797621,0.8749998906250137,0.0,legit
